Order	Species	MCAll	MCp	MCpf	MCc	MCg	MCh	AlloAll	SM	BMf	LT	GT	IBI	BMn	BMw	BMin	LS	LpY	ML	NoC
Rodentia	Abeomelomys_sevia	0	0	0	0	0	0	0	0	58.3999999848855	NA	NA	NA	NA	NA	NA	1	NA	NA	3
Rodentia	Abrothrix_longipilis	0	0	0	0	0	0	0	0	36.9300000296788	NA	NA	16.9999999851929	3.29000000037897	NA	NA	3.69999999942923	21.1764705692668	NA	70
Rodentia	Abrothrix_olivaceus	0	0	0	0	0	0	0	0	21.0499999916784	NA	NA	NA	NA	NA	NA	5.33999999964888	2.00000000154742	NA	58
Carnivora	Acinonyx_jubatus	0	0	0	0	0	0	0	0	59999.9999469977	132.999987454084	91.4113241470251	547.499844292528	454.210000497842	NA	NA	3.0000000019365	0.657534433928634	19.0000000020637	1528
Rodentia	Acomys_cahirinus	1	0	0	0	1	1	0	0	32.0000015974484	27.0000022282286	38.0189396320561	34.0000064945877	5.49999999374079	12.3100000019468	6.81000000136758	2.75999999958553	7.59999999508625	4.99999999613144	665
Rodentia	Acomys_russatus	0	0	0	0	0	0	0	0	41.0000000264587	NA	NA	NA	NA	NA	NA	2.5000000018879	NA	NA	170
Rodentia	Acomys_wilsoni	0	0	0	0	0	0	0	0	20.0000000154742	NA	NA	NA	3.49000000032803	10	6.51000000647273	2.2899999982078	7.89999999471675	5.59999999992005	13
Diprotodontia	Acrobates_pygmaeus	0	0	0	0	0	0	0	0	12.7000000012879	97.5000000676792	NA	183.00000011359	0.01	3.44000000339386	3.4299999996622	2.79999999779363	2.00000000154742	8.79999999695717	74
Artiodactyla	Aepyceros_melampus	0	0	0	0	0	0	0	0	45150.0047147136	150.000014141667	196.788628970685	365.000113916701	5245.00000568133	14563.7999907492	9318.79999979904	1	0.986301062566411	17.3999999886777	1289
Rodentia	Aethomys_chrysophilus	0	0	0	0	0	0	0	1	142.999999846869	24.8799999989241	26.1700000217003	NA	4.42999999772459	30.9899999829255	26.5600000185929	3.08999999697731	NA	NA	82
Rodentia	Aethomys_hindei	0	0	0	0	0	0	0	0	134.999999846128	NA	24.6599999852531	NA	NA	NA	NA	2.04999999973682	NA	NA	9
Rodentia	Aethomys_ineptus	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16
Carnivora	Ailuropoda_melanoleuca	0	0	0	0	0	0	0	0	96999.9999405342	178.980000104799	134.989999893746	638.749999790019	104.390000099628	21999.9899789481	21895.6000221226	1.62000000170607	0.563600783266142	30.000000019365	1399
Carnivora	Ailurus_fulgens	0	0	0	0	0	0	0	0	4900.00022533164	136.874989856626	131.21998990192	365.000113916701	106.500000055236	NA	NA	1.84999999828325	1	14.0000000103724	374
Artiodactyla	Alcelaphus_buselaphus	0	0	0	0	0	0	1	0	146499.991671311	190.104151016503	242.661009508242	345.499958862293	12499.9999997681	47894.4599952078	35394.4600124365	1	1.04196828670648	19.0000000020637	367
Artiodactyla	Alcelaphus_lichtensteinii	0	0	0	0	0	0	0	0	164999.999918731	NA	236.999999994486	364.999999616359	14999.9999980768	NA	NA	0.980000000693896	0.986301369157145	NA	10
Artiodactyla	Alces_alces	0	0	0	0	0	0	0	0	421500.020419416	106.458342462166	236.047823318058	365.000113916701	13249.9999916763	86299.9599165561	73049.9600902326	1.49999999980768	1.69999999851929	26.9999999901158	10095
Primates	Allenopithecus_nigroviridis	0	0	0	0	0	0	0	0	3201.66666314243	106.150000121717	NA	NA	240.710000067454	NA	NA	1.01000000050549	NA	32.399999984586	32
Primates	Alouatta_caraya	0	0	0	0	0	0	1	0	4602.50002992721	55.9999965176919	187.06821403658	337.625313144504	261.999999807105	NA	NA	1	1.06627076281695	20.3000000040566	545
Primates	Alouatta_palliata	0	0	0	0	0	0	1	0	5590.88888440974	495.600000337755	185.420000110838	684.370000660426	318.28999983923	1053.75000089096	735.459999297596	1.02000000055917	0.526031240185131	26.9999999901158	813
Primates	Alouatta_seniculus	0	0	0	0	0	0	1	0	5599.9996517692	368.80211247514	190.985325856624	424.312669982713	295.000000014833	NA	NA	1	0.848430946470605	25.000000018879	444
Rodentia	Ammospermophilus_leucurus	0	0	0	0	0	0	0	0	100.400000044155	64.5100000157379	29.3799999692708	NA	2.90000000067472	34.9899999610935	32.0899999929432	8.00000000014841	1.24999999997681	5.80000000583697	99
Rodentia	Ammospermophilus_nelsoni	0	0	0	0	0	0	0	0	NA	29.8299999751313	26.0000000017471	NA	4.86999999759318	41.0000000264587	36.1300000359373	8.90000000727681	1	NA	19
Artiodactyla	Ammotragus_lervia	0	0	0	0	0	0	0	0	69999.9935504642	121.66666393892	156.314764264096	212.916834127791	4500.00000232781	NA	NA	1.35000000156977	1.6908010194104	21.7000000075684	235
Dasyuromorphia	Antechinus_agilis	0	0	0	0	0	0	0	0	NA	89.9900000381551	26.9999999901158	364.999999616359	NA	10	10	10	0.986301369157145	4.70000000069568	90
Dasyuromorphia	Antechinus_minimus	0	0	0	0	0	0	0	0	42.0000009286054	87.5000094648862	27.9254384123734	365.000113916701	0.039999999969794	NA	NA	7.19999999285017	1	NA	41
Dasyuromorphia	Antechinus_stuartii	0	0	0	0	0	0	0	0	23.2000008071278	91.2500056459924	30.7609681474071	365.000113916701	0.016000000012676	16.0000000126762	15.9840000043464	7.25000000716172	1	3.0000000019365	385
Artiodactyla	Antidorcas_marsupialis	0	0	0	0	0	0	0	0	27899.9997896972	121.000008270217	169.433780044733	365.000113916701	3909.99999643597	NA	NA	1.00500000056347	0.986301062566411	20.0000000154742	499
Artiodactyla	Antilocapra_americana	0	0	0	0	0	0	1	0	44999.9985726495	91.2500056459924	247.742205763329	365.000113916701	3455.00000230535	9661.99999665172	6206.99999449186	2.00000000154742	1	11.9999999986841	829
Artiodactyla	Antilope_cervicapra	0	0	0	0	0	0	0	0	34999.9964257903	59.5000046953196	167.109061431071	212.562671659172	3388.00000266277	NA	NA	1	2.00000000154742	17.9999999957183	264
Carnivora	Aonyx_cinerea	1	1	0	0	0	0	0	1	NA	79.5400000641087	63.3100000697584	182.500000087199	56.0100000427218	NA	NA	1.47000000085237	1.97260273984052	NA	56
Primates	Aotus_azarae	1	1	1	1	1	0	0	1	NA	229.690000130457	NA	364.999999616359	NA	NA	NA	1	0.986301369157145	NA	118
Primates	Aotus_lemurinus	1	0	0	1	1	1	1	1	920.999999582547	74.5699999844348	132.230000019459	364.999999616359	97.4699999854915	NA	NA	1.01000000050549	0.986301369157145	33.7999999783909	136
Primates	Aotus_nancymaae	1	1	1	1	1	0	0	1	859.999999517683	NA	NA	NA	NA	NA	NA	1.02000000055917	NA	NA	149
Primates	Aotus_trivirgatus	1	0	0	1	1	1	1	1	843.000049255387	91.0000016090016	134.276496113786	255.500056200877	96.4999999236095	255.98999979234	159.489999983312	1	1.40900164777211	25.2999999897577	1620
Rodentia	Apodemus_agrarius	0	0	0	0	0	0	0	0	21.500000004178	NA	19.8899999943011	19.4999999837228	1.79999999957183	NA	NA	5.64000000021633	3.49999999717711	3.99999999697935	1257
Rodentia	Apodemus_argenteus	0	0	0	0	0	0	0	1	29.0500000183045	NA	NA	NA	NA	NA	NA	NA	NA	4.99999999613144	256
Rodentia	Apodemus_flavicollis	0	0	0	0	0	0	0	0	26.9999999901158	NA	24.4999999794355	38.7500000140682	2.29999999990683	NA	NA	4.9400000008685	3.0000000019365	3.99999999697935	1519
Rodentia	Apodemus_semotus	0	0	0	0	0	0	0	0	27.4199999713678	NA	NA	NA	NA	NA	NA	3.56000000022235	NA	NA	40
Rodentia	Apodemus_speciosus	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	4.46999999864204	NA	5.30000000487185	444
Rodentia	Apodemus_sylvaticus	0	0	0	0	0	0	0	0	22.7800000134761	19.3600000012315	23.6799999972256	41.2800000361996	1.49999999980768	NA	NA	5.16000000442923	3.75000000235107	4.39999999507425	5961
Rodentia	Apodemus_uralensis	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	5.72000000272604	NA	NA	115
Primates	Arctocebus_aureus	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
Primates	Arctocebus_calabarensis	0	0	0	0	0	0	0	0	276.000011397796	114.999989314474	133.967668742593	137.739657898094	31.9999999764285	160.000000126762	128.000000103784	1	2.6136263563196	12.9999999908153	29
Carnivora	Arctocephalus_gazella	0	0	0	0	0	0	0	0	35433.3333493545	116.279999973657	294.690000158486	364.999999616359	5794.63000644015	13811.2899879149	8016.66000313093	1	0.986301369157145	NA	685
Chiroptera	Artibeus_jamaicensis	0	0	0	0	0	0	0	0	47.3854666614647	NA	138.699999976595	NA	10.5699999925178	NA	NA	1	2.00000000154742	19.200000013106	525
Chiroptera	Artibeus_watsoni	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	44
Primates	Ateles_belzebuth	0	0	0	0	0	0	0	0	7981.0000035198	NA	138.199999987851	NA	NA	NA	NA	1.02000000055917	NA	27.9999999779363	194
Primates	Ateles_geoffroyi	0	0	0	0	0	0	0	0	7655.96606911257	816.349999837741	226.370000079373	1048.15000079798	425.850000410325	3478.06000205184	3052.21000068414	1.01000000050549	0.343462290625223	47.099999986021	724
Primates	Avahi_laniger	0	0	0	0	0	0	0	1	NA	149.150000103688	136.150000101578	364.999999616359	NA	NA	NA	1.01000000050549	1	NA	76
Artiodactyla	Axis_axis	0	0	0	0	0	0	1	0	49999.9995007975	121.66666393892	229.086765276777	425.833672507127	3220.49999635211	NA	NA	1.03000000069923	0.845400501264675	20.8000000017835	463
Rodentia	Baiomys_taylori	0	0	0	0	0	0	0	1	8.20000089905251	20.000000199681	22.4905460583578	23.0000086844209	1.14999999906365	NA	NA	2.60999999796702	10	3.0000000019365	99
Cetacea	Balaena_mysticetus	0	0	0	0	0	0	0	0	NA	351.99999961247	379.900000389509	1642.49999912327	NA	NA	NA	1	0.410000000264586	39.9999999697936	830
Cetacea	Balaenoptera_acutorostrata	0	0	0	0	0	0	0	0	14999999.9980768	182.500000087199	304.160000335212	469.930000041547	NA	NA	NA	1	1	49.9999999613144	1214
Cetacea	Balaenoptera_borealis	0	0	0	0	0	0	0	0	20000000.0154742	203.459999924232	334.580000134125	729.999999797528	649999.990057769	NA	NA	1.02000000055917	0.410000000264586	74.0000000458394	360
Cetacea	Balaenoptera_musculus	0	0	0	0	0	0	0	0	190000000.020637	211.709999925027	326.969999772602	821.25000081722	2738612.78944377	16999999.9851929	14261387.1921702	1	0.450000000232781	109.999999959924	680
Cetacea	Balaenoptera_physalus	0	0	0	0	0	0	0	0	NA	196.580000121418	338.359999775916	729.999999797528	1899999.99145655	NA	NA	1.01000000050549	0.369999999942923	115.99999993939	1195
Chiroptera	Balantiopteryx_plicata	0	0	0	0	0	0	0	0	6.6599999973884	58.589999998986	138.809999929824	NA	2.00000000154742	NA	NA	0.990000000917409	1	NA	29
Rodentia	Bandicota_bengalensis	0	0	0	0	0	0	0	0	123.999999953679	30.0299999862411	18.8900000033999	61.8999999971326	4.85000000444174	22.899999982078	18.0499999899555	7.28999999466253	5.90000000486156	NA	442
Rodentia	Bandicota_indica	0	0	0	0	0	0	0	0	185.999999906671	27.2999999974381	20.2599999988682	71.2500000524091	9.77000000632656	41.0000000264587	31.2299999834465	6.11999999794878	5.05263157793823	NA	209
Rodentia	Bandicota_savilei	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	34
Carnivora	Bassariscus_astutus	0	0	0	0	0	0	0	0	870.000000764002	42.4999970592807	51.9995996533516	365.000113916701	27.7499999706909	258.700000168849	230.950000221984	2.7500000010748	1	16.0000000126762	88
Rodentia	Beamys_hindei	0	0	0	0	0	0	0	0	84.5999999923984	38.4899999916167	22.7899999905346	61.9999999288692	3.19999999764285	59.2000000377697	55.9999999992005	3.49000000032803	4.99999999613144	NA	12
Cetacea	Berardius_bairdii	0	0	0	0	0	0	0	0	7619999.99404149	NA	396.579999602355	NA	NA	NA	NA	0.980000000693896	0.330000000092788	71.0000000459266	74
Diprotodontia	Bettongia_gaimardi	0	0	0	0	0	0	0	0	1660.00004571439	155.000000653024	20.9893988362353	106.500096183601	0.318500000241009	516.430000020819	516.11149984503	1	3.38027863911296	11.7999999916824	99
Diprotodontia	Bettongia_lesueur	0	0	0	0	0	0	0	0	1300.00014276285	164.999983201964	21.1348903983665	119.500026061912	0.316999999841059	303.309999966036	302.992999874032	1	3.0000000019365	NA	67
Diprotodontia	Bettongia_penicillata	0	0	0	0	0	0	0	0	1249.9999625598	150.000014141667	17.9887091512879	101.999959659372	0.290000000067472	256.899999842448	256.610000195311	1	3.0000000019365	18.7999999885857	130
Artiodactyla	Bison_bison	0	0	0	0	0	0	1	0	449999.985726496	266.145850840987	283.139199579938	399.000095835877	20000.0000154743	157499.999954443	137499.999947355	1	1	33.0000000092788	1548
Artiodactyla	Bos_frontalis	0	0	0	0	0	0	0	0	644999.978264179	205.312504141345	273.526872630671	403.020372418086	23100.0000057368	NA	NA	1	1	26.1999999807105	318
Artiodactyla	Bos_grunniens	0	0	0	0	0	0	0	0	306196.343369068	243.329999932448	273.7500000957	NA	17988.7091512879	NA	NA	1	1	25.000000018879	2097
Artiodactyla	Bos_taurus	0	0	0	0	0	0	1	0	483058.802039774	NA	280.480000161639	NA	28379.1902844156	NA	NA	1	1	NA	744410
Pilosa	Bradypus_torquatus	0	0	0	0	0	0	0	0	5370.82999872798	28.2799999918694	149.999999980769	NA	NA	1468.31000140084	1468.31000140084	1	NA	11.9999999986841	47
Primates	Bunopithecus_hoolock	0	0	0	0	0	0	0	1	6245.00000416788	635.130000185059	232.499999879026	NA	NA	NA	NA	1.01000000050549	NA	NA	91
Primates	Callicebus_moloch	1	0	0	1	0	0	0	1	955.999999392229	58.8499999756828	163.999999981988	364.999999616359	74.4000000777966	NA	NA	1.01000000050549	0.986301369157145	26.1999999807105	207
Primates	Callicebus_ornatus	1	0	0	1	0	0	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
Primates	Callicebus_torquatus	1	0	0	1	0	0	1	1	1258.50000033504	121.65999996445	NA	NA	NA	NA	NA	1.01000000050549	NA	NA	75
Primates	Callimico_goeldii	1	1	0	1	1	0	1	0	468.500005152382	69.9999935504641	154.170045294956	184.749809816694	51.4499999883366	120.019999881145	68.5700000844111	1	1.94858116795947	17.9000000008287	272
Primates	Callithrix_argentata	1	0	0	1	0	0	1	1	346.500000041627	NA	NA	219.600000112227	35.8000000293563	NA	NA	1.8399999999596	1.63934426233572	16.8000000106046	73
Primates	Callithrix_aurita	1	1	0	1	0	0	0	1	NA	NA	140.000000103724	NA	NA	NA	NA	2.00000000154742	NA	NA	42
Primates	Callithrix_geoffroyi	1	0	0	1	0	0	0	1	274.500000135191	NA	NA	NA	NA	NA	NA	NA	NA	17.6000000075317	132
Primates	Callithrix_jacchus	1	0	0	1	0	0	1	1	287.000002158315	64.6666703578263	143.879857825585	158.999954484918	27.9999999779363	96.8199999320332	68.8199999548519	2.3750000002139	2.26415159274181	16.0000000126762	11816
Primates	Callithrix_kuhlii	1	1	0	1	0	0	0	1	244.499999741232	NA	NA	NA	NA	NA	NA	NA	NA	20.0000000154742	82
Primates	Callithrix_pygmaea	1	1	0	1	1	0	1	1	121.999991382992	152.083325368426	133.659551654644	182.50005513626	14.5499999892146	69.9999999977021	55.4500000657315	2.0099999980539	1.97260214482738	18.5999999906671	123
Carnivora	Callorhinus_ursinus	0	0	0	0	0	0	0	0	43375.0012185774	106.458342462166	358.096437102636	365.000113916701	5400.0000022012	11231.0599897939	5831.05999711954	1	0.499999999613144	NA	930
Rodentia	Calomys_callosus	0	0	0	0	0	0	0	0	41.0000000264587	18.3300000015947	21.8000000198474	21.0000000128662	2.40000000159372	12.0500000024725	9.64999999236095	4.90999999860976	3.0000000019365	NA	256
Rodentia	Calomys_musculinus	0	0	0	0	0	0	0	0	20.025000011238	NA	20.9699999775308	NA	NA	NA	NA	6.27000000244398	NA	NA	251
Didelphimorphia	Caluromys_philander	0	0	0	0	0	0	0	0	243.500019315043	119.999987276572	23.9883291901949	166.49990881593	0.200000000154742	22.9999999990683	22.7999999999762	4.18499999682697	2.00000000154742	6.29999999342021	127
Artiodactyla	Camelus_dromedarius	0	0	0	0	0	0	0	0	449999.985726496	404.999978351232	386.366977054069	535.332980520511	37149.9999917373	NA	NA	1	1	39.9999999697936	7138
Carnivora	Canis_aureus	1	1	1	0	0	0	1	1	8786.66666257353	60.0000068547534	61.2350391724774	365.000113916701	211.875000220924	NA	NA	4.50000000232781	0.986301062566411	16.0000000126762	393
Carnivora	Canis_latrans	1	1	1	0	0	0	1	1	9699.99923466087	45.5000003502264	61.5176872709868	365.000113916701	201.399999899091	NA	NA	5.99999999469977	0.986301062566411	21.8000000198474	6901
Carnivora	Canis_lupus	1	1	1	0	0	0	1	1	31100.0007857926	45.5000003502264	63.241185137622	365.000113916701	424.999999950765	NA	NA	4.70000000069568	2.00000000154742	20.0000000154742	8611
Carnivora	Canis_mesomelas	1	1	1	0	0	0	1	1	7199.99999285017	34.1000000005891	62.4999999504836	273.7500000957	177.200000183187	NA	NA	3.88999999708262	1.31506849339562	14.0000000103724	249
Carnivora	Canis_simensis	1	1	1	0	0	0	1	1	12800.0000103784	69.6000000624113	63.6100000620243	364.999999616359	NA	NA	NA	4	0.986301369157145	NA	103
Cetacea	Caperea_marginata	0	0	0	0	0	0	0	0	3199999.99764285	NA	NA	NA	NA	NA	NA	0.980000000693896	NA	NA	61
Artiodactyla	Capra_hircus	0	0	0	0	0	0	1	0	24999.9995007974	159.687491978826	152.405275379729	365.000113916701	1900.00000020637	NA	NA	1.71499999850419	0.986301062566411	20.8000000017835	124163
Artiodactyla	Capra_ibex	0	0	0	0	0	0	0	0	40000.0007987242	136.874989856626	167.109061431071	547.499844292528	2780.00000052441	15683.3899919175	12903.390004284	1.09999999959924	0.657534433928634	20.8999999946556	547
Artiodactyla	Capreolus_capreolus	0	0	0	0	0	0	0	0	24660.3933723434	110.260409223839	195.884467350599	365.000113916701	1090.00000014902	NA	NA	2.00000000154742	0.986301062566411	14.9999999980768	9124
Carnivora	Caracal_caracal	0	0	0	0	0	0	0	0	9680.00095155427	122.500003187198	69.5024317588797	365.000113916701	198.749999849662	NA	NA	2.10000000128661	0.986301062566411	20.3000000040566	224
Rodentia	Castor_canadensis	1	1	0	0	0	0	1	1	12999.9999908153	46.5000000117827	111.590000107459	NA	415.169999954504	NA	NA	3.60000000192903	1	25.000000018879	1023
Rodentia	Castor_fiber	1	1	0	0	1	0	0	1	20090.9281260873	60.1799999440094	106.420000100785	NA	550.269999632594	4199.98999649734	3649.71999632361	2.95000000014833	1	24.0000000159372	645
Rodentia	Cavia_porcellus	0	0	0	0	0	0	0	0	630.399999301081	16.6799999884118	66.9900000322228	NA	79.9100000613581	212.339999989655	132.429999984498	3.44999999941792	4.99999999613144	14.7999999865406	412418
Primates	Cebus_albifrons	0	0	0	0	0	0	1	0	2111.50006922907	273.749982446386	154.881661891248	547.499844292528	229.849999954311	917.689999460529	687.840000359634	1	0.657534433928634	40.4999999799812	400
Primates	Cebus_apella	0	0	0	0	0	0	1	0	2465.28571378208	263.119999712462	154.989999904506	657.000000665963	231.380000139852	1113.05000004861	881.670000825144	1.04999999983091	0.547945205217643	45.1000000126734	6202
Primates	Cebus_capucinus	0	0	0	0	0	0	1	0	2768.66666632116	514.069999844757	161.060000090337	790.830000290286	238.360000135702	1349.9899984864	1111.63000066285	1.01000000050549	0.455217935663492	54.7999999388815	778
Primates	Cebus_olivaceus	0	0	0	0	0	0	1	0	2616.24999791117	725.859999369972	NA	792.049999443745	NA	NA	NA	1.01000000050549	0.454516759821728	47.0000000069568	113
Artiodactyla	Cephalophus_dorsalis	0	0	0	0	0	0	0	0	11587.7735615513	NA	237.999999969031	NA	1611.37000066862	NA	NA	1	NA	17.5000000126408	47
Cetacea	Cephalorhynchus_commersonii	0	0	0	0	0	0	0	0	55999.9999992006	NA	NA	NA	5834.73999524693	NA	NA	0.980000000693896	NA	17.9999999957183	121
Cetacea	Cephalorhynchus_hectori	0	0	0	0	0	0	0	0	55999.9999992006	355.649999972264	NA	NA	NA	NA	NA	1	0.419999999615196	NA	111
Perissodactyla	Ceratotherium_simum	0	0	0	0	0	0	0	0	1500000.14141668	456.250023674738	532.108259266794	956.603575934493	48099.9999585966	274482.349806051	226382.350065243	1	0.376331438904798	49.9999999613144	590
Primates	Cercocebus_torquatus	0	0	0	0	0	0	0	0	6194.41075076782	NA	168.980000087317	434.350000151014	NA	NA	NA	1.01000000050549	0.828824680713109	46.0000000337274	303
Primates	Cercopithecus_ascanius	0	0	0	0	0	0	0	0	3621.2000025143	146.539999931508	148.500000118572	1580.45000069202	371.000000328851	NA	NA	1.01000000050549	0.227783226318627	28.3000000309987	234
Primates	Cercopithecus_campbelli	0	0	0	0	0	0	0	0	2574.99999776347	362.93000023986	180.79999994199	NA	NA	NA	NA	1.02000000055917	NA	30.000000019365	128
Primates	Cercopithecus_cephus	0	0	0	0	0	0	0	0	2857.99999700606	362.93000023986	169.510000048147	NA	337.189999744802	NA	NA	1.01000000050549	NA	36.0000000192903	111
Carnivora	Cerdocyon_thous	1	1	1	0	0	0	0	1	5999.99999469978	89.9999980438637	55.975760149511	243.333554425675	140.000000103724	NA	NA	3.0000000019365	1.47945071136033	12.7000000012879	287
Artiodactyla	Cervus_elaphus	0	0	0	0	0	0	1	0	229553.333588151	104.640000004773	235.609999850411	NA	8255.82000855015	43977.2000349299	35721.3799714885	1.09000000014902	NA	24.6999999852318	19911
Artiodactyla	Cervus_nippon	0	0	0	0	0	0	0	0	28641.7796990658	197.69999985721	223.66000022533	NA	4277.11000279295	NA	NA	1	NA	26.2999999703413	1721
Primates	Cheirogaleus_crossleyi	0	0	0	0	0	0	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14
Primates	Cheirogaleus_major	0	0	0	0	0	0	0	1	380.250000240747	47.1399999795607	69.9999999977021	NA	18.079999994199	NA	NA	2.25999999923295	NA	14.9999999980768	63
Primates	Cheirogaleus_medius	1	0	0	0	0	1	0	1	165.99999998469	60.6499999717077	61.7899999694705	364.999999616359	14.6500000104529	NA	NA	2.03999999799944	0.986301369157145	19.2999999996545	197
Rodentia	Chinchilla_lanigera	0	0	0	0	0	0	0	0	799.834255007029	NA	112.46999996343	NA	39.5900000225889	NA	NA	1.87000000199576	NA	11.2999999874218	219
Rodentia	Chiropodomys_gliroides	0	0	0	0	0	0	0	0	22.0000000090065	16.8700000159603	20.130000005161	NA	2.78999999824235	NA	NA	1.64999999918731	NA	3.60000000192903	26
Primates	Chiropotes_satanas	0	0	0	0	0	0	0	0	2719.99999978581	NA	157.67000013701	NA	NA	NA	NA	1	NA	19.599999983912	130
Primates	Chlorocebus_aethiops	0	0	0	0	0	0	1	0	3162.27766016838	217.760000070569	NA	NA	NA	NA	NA	NA	NA	30.8000000354283	657
Pilosa	Choloepus_didactylus	0	0	0	0	0	0	0	0	8029.99916280819	152.083325368426	289.734358770133	608.333873916913	364.000000294141	NA	NA	1	0.591780296360864	36.8000000276645	97
Carnivora	Chrysocyon_brachyurus	1	1	0	0	1	0	0	1	22849.9999786456	118.999999892444	63.4799999878957	NA	372.290000097486	NA	NA	2.00000000154742	NA	14.9999999980768	308
Carnivora	Civettictis_civetta	0	0	0	0	0	0	0	0	11920.0012240122	101.499990125832	66.9884609416526	212.142166613883	323.99999984586	617.65000034744	293.649999878985	2.20000000090065	1.69697522156514	27.9999999779363	75
Primates	Colobus_guereza	0	0	0	0	0	0	1	0	8700.57143315922	387.790000295646	169.019999856229	486.660000241431	444.920000461421	1532.73999874085	1087.81999942892	1	0.739736160798726	24.4999999794355	395
Primates	Colobus_polykomos	0	0	0	0	0	0	1	0	7661.99915939124	182.500013114075	174.58221529205	459.000332351562	599.999999469977	1239.99999953679	640.000000023745	1	0.784313158006971	30.4999999756456	168
Artiodactyla	Connochaetes_taurinus	0	0	0	0	0	0	1	0	184899.995249005	256.666684128958	251.767692775886	365.000113916701	17749.9999840149	51051.3300115654	33301.3300110832	1	0.986301062566411	21.500000004178	550
Chiroptera	Corynorhinus_rafinesquii	0	0	0	0	0	0	0	0	9.45000001067816	21.0000000128662	55.2700000532249	NA	2.44999999794355	NA	NA	1	1	NA	108
Rodentia	Cricetus_cricetus	0	0	0	0	0	0	0	0	190.000000020637	24.8499999960318	19.4999999837228	131.399999932299	4.7099999986021	87.4700000955932	82.7600000012012	7.1400000036798	2.00000000154742	3.99999999697935	609
Soricomorpha	Crocidura_russula	1	0	0	0	0	1	0	0	7.93999995562655	23.5000020415047	29.2415237784334	28.5000091867575	0.80000000001484	5.89000000288738	5.08999999605314	3.65000000456802	12.6315748824452	3.19999999764285	529
Soricomorpha	Crocidura_shantungensis	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20
Carnivora	Crocuta_crocuta	0	0	0	0	0	0	1	0	55299.9960138805	288.958317566043	109.900583943252	485.145491725175	1460.00000072467	14499.9900093006	13039.9899895553	1.9149999986567	0.742045440663056	41.1000000117283	1088
Rodentia	Cryptomys_hottentotus	0	0	0	0	0	0	1	1	60.2300051076773	27.9999979792925	85.5066712884683	133.000109951656	8.00000000014841	24.7700000236218	16.7700000152107	2.10000000128661	2.00000000154742	NA	240
Rodentia	Ctenomys_talarum	0	0	0	0	0	0	0	0	123.732000027205	34.8000000042805	102.669999994782	NA	8.00000000014841	NA	NA	4.34000000487159	1.49999999980768	3.0000000019365	204
Carnivora	Cuon_alpinus	1	1	1	0	0	0	1	1	13799.9999872504	58.0000008596693	61.5176872709868	365.000113916701	275.00000010748	NA	NA	3.49999999717711	0.986301062566411	16.0000000126762	219
Carnivora	Cynictis_penicillata	0	0	0	0	0	0	1	1	642.499999995071	41.7600000005572	56.8299999941468	364.999999616359	NA	NA	NA	2.1500000004178	0.986301369157145	15.2000000019329	90
Rodentia	Cynomys_gunnisoni	0	0	0	0	0	0	0	0	686.000000463208	36.6500000019286	29.6399999790279	NA	NA	NA	NA	4.48000000001915	1	NA	127
Rodentia	Cynomys_ludovicianus	0	0	0	0	0	0	1	0	767.214285881286	45.5700000438132	33.4600000287857	NA	15.2399999998743	123.589999932467	108.350000085864	4.42999999772459	1	10.9999999959924	819
Rodentia	Cynomys_parvidens	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	4.88999999860808	1	NA	37
Chiroptera	Cynopterus_sphinx	0	0	0	0	0	0	0	0	54.6006250005151	32.4899999741915	119.999999986841	NA	10.9999999959924	25.000000018879	14.0000000103724	1.49999999980768	2.00000000154742	10	312
Carnivora	Cystophora_cristata	0	0	0	0	0	0	0	0	200909.281260873	9.49999999368159	334.580000134125	364.999999616359	21992.6999947877	43097.0900262037	21104.3900072577	1	0.986301369157145	NA	460
Artiodactyla	Dama_dama	0	0	0	0	0	0	0	0	38300.0022956815	149.041667202934	230.144181740851	365.000113916701	4700.00000069568	16720.3799876811	12020.3799937632	1	0.986301062566411	25.000000018879	2424
Artiodactyla	Damaliscus_pygargus	0	0	0	0	0	0	0	0	63900.006156372	152.083325368426	235.504928389601	365.000113916701	6875.00000787873	21189.5600144237	14314.5599918366	1.49999999980768	0.986301062566411	22.9999999990683	189
Rodentia	Dasymys_incomtus	0	0	0	0	0	0	0	0	99.000000091741	30.000000019365	NA	NA	NA	30.000000019365	30.000000019365	2.66999999775863	NA	NA	27
Rodentia	Dasyprocta_leporina	0	0	0	0	0	0	0	1	3828.24743316823	140.000000103724	106.390000026884	NA	NA	NA	NA	1.40000000103724	NA	17.7999999873397	104
